lp,kol1,kol2,kol3,kol4,kol5
150,0.99747613568231863,0.081673800163090948,0.13403613622479099,0.12780733323137899,3
151,1.0296897619709733,0.18033048498129081,0.23247590685889125,0.23497602982562552,3
152,1.0545432655991447,0.27357179499645223,0.33072120270724703,0.34349483022090582,3
153,1.0687941535045162,0.17388476780377921,0.22473618437623372,0.22634621120821441,3
154,1.0634610564954465,0.10220210975831069,0.15483371860027231,0.15011583509610585,3
155,1.056497363205904,0.2046360932996244,0.25436180005459647,0.25821576672209035,3
156,1.0489128465618693,0.28994507599624669,0.33885174471125645,0.35336442559743797,3
157,1.0464370329433532,0.18498105029039189,0.23940033120131235,0.25251428959002398,3
158,1.0405915696718413,0.10159998590244798,0.15455322612083316,0.14908362277176979,3
159,1.0236161648161841,0.20340192639009216,0.25541645177728767,0.26102443141620768,3
160,1.0073550808081653,0.26750941754084079,0.32266171879802885,0.33030794378754003,3
161,1.0016367741273327,0.17527975040152324,0.22883137457604527,0.23231883107040532,3
162,0.98930632473118763,0.093622779787198629,0.14795230310469856,0.14338027568984046,3
163,0.96890891162637283,0.18571594058652247,0.24164240108696261,0.23634483312528856,3
164,0.94429663153051913,0.25973790591051349,0.31282952241875528,0.31053883383666891,3
165,0.93976013316305662,0.15624740069664561,0.21239077538118536,0.20944934424680017,3
166,0.93143137647357688,0.078782857675004814,0.13484395456557574,0.14179455820607781,3
167,0.91064127389754734,0.17579398661382833,0.23136141674058638,0.22250346423989811,3
168,0.90641144730760492,0.25049287378819918,0.30701397834505029,0.29678722254469897,3
169,0.89133965141240812,0.14304929456410226,0.20036699776256059,0.20406388864156855,3
170,0.88126436155095389,0.0550644136136305,0.11307399826137204,0.12150934209303868,3
171,0.88282576968649851,0.15897565754665707,0.21887389155595555,0.21748077890807443,3
172,0.87370415425513748,0.24019692984291952,0.28819106302482056,0.28238860860015608,3
173,0.87190152258727516,0.12743521320865639,0.1771571800639026,0.17772003497264383,3
174,0.8722025845152066,0.05360585272054693,0.10565029730554927,0.10661706138468287,3
175,0.87708502360731067,0.15952916270608364,0.21495821654298503,0.22114588063941262,3
176,0.86344186940739054,0.23038717286200108,0.28102167525035598,0.27712656968587768,3
177,0.86743047246501515,0.12021720673775567,0.17379875011008453,0.19428779075818281,3
178,0.87143029522181747,0.045056441947241718,0.10054533417975679,0.093830344221983608,3
179,0.86267892986331607,0.15115552721989364,0.20403022954403585,0.20945869399611483,3
180,0.85765250463176645,0.22627702306328609,0.27574841663689997,0.27243299552992928,3
181,0.86026856449000233,0.12411792215182274,0.17106488341048431,0.17677384034200244,3
182,0.85334227019771824,0.043100474390619398,0.098394891837390003,0.093725627029659656,3
183,0.84901146631517788,0.1378975826917366,0.19070870672053927,0.1980407801330786,3
184,0.85600694875239014,0.22439959340090673,0.28129094803061755,0.28064207542818165,3
185,0.85449228936341881,0.11557599117796924,0.16851053189772514,0.1695820131691827,3
186,0.86677972991271635,0.04463383327822007,0.090398986223511363,0.084087905436130553,3
187,0.87046166119282087,0.15091991353716475,0.20572814401957415,0.20957089098789047,3
188,0.85947383579825809,0.22091400685640961,0.2763505404927627,0.2781438224113103,3
189,0.85740567124986011,0.12348961899787905,0.17797621810386491,0.17997145460760872,3
190,0.87046353114268382,0.044226184208101843,0.097789028081801441,0.088257893630459203,3
191,0.86294633269371468,0.13762083011202331,0.19439998774995845,0.19775654775391358,3
192,0.86634777149438003,0.22390592663709383,0.28256251393740833,0.27883944376031938,3
193,0.86975295019477128,0.12438719493208433,0.17544430598946087,0.18053617946621286,3
194,0.87332642438282604,0.045710924399266398,0.10278553411554411,0.094417508478942883,3
195,0.87470457743180374,0.15305913618035397,0.20860038700903102,0.20396852119855924,3
196,0.8800582438893656,0.23572026987107073,0.29378595301470012,0.29560167433160284,3
197,0.87613134917721758,0.13186325448406908,0.18469681791122688,0.1941606341675037,3
198,0.88433481922588109,0.046170932065546601,0.10115119793534535,0.099376615515427008,3
199,0.88441522706998699,0.16034820074604594,0.21644295673414959,0.21788094817874096,3
200,0.87987872870252459,0.22283257541577337,0.273190325224415,0.2639658625505929,3
0,0.8773898254349678,0.12106242407579897,0.17389598750295679,0.16403948177546512,3
1,0.88137468859286672,0.055898411252496227,0.11062062404121097,0.10348302541441613,3
2,0.88977263342727475,0.16639187870302813,0.21902722744471559,0.21313501542663058,3
3,0.88032190682003841,0.23430658777469743,0.28286544581520262,0.29551565663790819,3
4,0.88366350722509013,0.13005314301675511,0.18218734519517799,0.17981063891939694,3
5,0.8861337109940175,0.048542028491738859,0.10428897380533794,0.099963779772386296,3
6,0.8878260156199671,0.15136496160454152,0.21003276860403361,0.20352721303090832,3
7,0.89204649246059475,0.22789265974485559,0.28063272567886705,0.28353675781599363,3
8,0.8913209519137788,0.13836694010733144,0.1912790414287322,0.19081342391286321,3
9,0.89927384868081017,0.060853778389254501,0.11606217814233043,0.11220821147483655,3
10,0.8928374812526132,0.16062869322548509,0.21719093667932066,0.21330705081401993,3
11,0.8937331872369555,0.23083596082910371,0.28796666904126927,0.28909798870834047,3
12,0.89431474164432601,0.12860580182284911,0.17594545255272548,0.170995695265556,3
13,0.90309041635104548,0.059200742710426461,0.11451385965582633,0.11745529079021153,3
14,0.89486263695416379,0.15951046320745438,0.2131780242734779,0.21528919766872323,3
15,0.90559801911723148,0.24545148895774621,0.30076834580287193,0.29194779229944223,3
16,0.9028828519162605,0.14064453904037733,0.19183254658815879,0.19044691373972941,3
17,0.89485328720484913,0.052338026713481985,0.10315204428867794,0.11012134742780928,3
18,0.9052296389942347,0.16954087427219827,0.2167010098152336,0.2281432330264879,3
19,0.90548582212545581,0.23575766886832927,0.28690453751912637,0.27407855140930559,3
20,0.90394498343840335,0.1262721043939154,0.18147302434753962,0.17976576012268666,3
21,0.91272439804484873,0.054469769557219508,0.11005589918260682,0.11695788412667277,3
22,0.91371360152233749,0.16668733078137069,0.22031375295040984,0.2187560847145911,3
23,0.90525020844272686,0.24861170422609394,0.30045793412562594,0.29745666459562708,3
24,0.90370936975567451,0.14157951397184113,0.19495162295952212,0.19296012635550416,3
25,0.9030623671031015,0.055464582884297016,0.11027655326643228,0.10925369069141086,3
26,0.90343074722609829,0.15881110195871942,0.21276663530363382,0.21993789302796138,3
27,0.90013963546734566,0.23088831942526569,0.28593590349012982,0.2862257457188836,3
28,0.90738943108591619,0.13815002592323183,0.19051984178438358,0.19844281935360802,3
29,0.90504825385753074,0.060636864205154892,0.11569566796919661,0.10959028166673783,3
30,0.90201893507958797,0.16109618069121701,0.21826802780036697,0.21082001749632615,3
31,0.89264300646686867,0.23451602215934533,0.2859957418857435,0.29047427180745522,3
32,0.89359107104737301,0.13011672131209465,0.18142440565110349,0.1770767722197967,3
33,0.89849220963810639,0.054802620632820626,0.11013443707684978,0.10623933151237148,3
34,0.90309041635104548,0.16846752305087781,0.22201914722539984,0.22206963587169889,3
35,0.90260422938668428,0.2330948602635203,0.2848513325696318,0.29981654132264179,3
36,0.91207178554268697,0.14412264578542275,0.19813427762622499,0.19263101517962891,3
37,0.90348123587239737,0.051881758946927641,0.10038825839127087,0.11312822680739695,3
38,0.89575460303878029,0.15655968232375453,0.20948300334433287,0.21185970962011391,3
39,0.89674754641599486,0.23321827695447353,0.28983661890419693,0.2790226988468863,3
40,0.90986150480470651,0.14604121434478651,0.20035951796310889,0.20290825962627926,3
41,0.8978751261833402,0.053587153221917656,0.11084501802476229,0.10730894283396611,3
42,0.90445921965070852,0.15796588462067612,0.21112107942425751,0.21521813957393199,3
43,0.90177771154727027,0.23519294400972512,0.28392009753789382,0.28581435674903954,3
44,0.90203763457821717,0.13553957591458482,0.18745312400918224,0.18090642953907254,3
45,0.89452043612924803,0.050374579357407953,0.10663389093344922,0.11555916162920289,3
46,0.8868648613904222,0.16105878169395846,0.21916560373457225,0.22011366831507656,3
47,0.90789244759904364,0.23685719938773075,0.29589525646008252,0.29447596451412039,3
48,0.90308293655159377,0.13216244646213748,0.19101724844792234,0.18991958787838381,3
49,0.90844034290888143,0.06200940740454379,0.11032891186259426,0.10976979685357889,3
50,0.90917523320501203,0.16618618421810608,0.21819322980584988,0.2104983861199026,3
51,0.89573029369056223,0.22572725780358538,0.28183323349086659,0.28610606892765628,3
52,0.90573639540708806,0.12808595576095522,0.17811833429344742,0.17270482944027188,3
53,0.90504451395780483,0.057551446931324274,0.10708641880027771,0.11490093927745236,3
54,0.90644510640513765,0.1635495549113781,0.21760232564916474,0.21698711214426153,3
55,0.90423856556688309,0.23462821915112098,0.28591346409177471,0.29081834258223394,3
56,0.90952865372910541,0.13056924917892312,0.18550463625201163,0.19738816763091685,3
57,0.90701170121360475,0.05374796891012943,0.10771098205449554,0.10171031294436073,3
58,0.90994191264881241,0.16576731544881029,0.22026139435424785,0.21479179100518447,3
59,0.91708699107505898,0.24666695636864919,0.30453442482680826,0.30253170852361272,3
60,0.9104898079586502,0.13665780593261556,0.18796175037189855,0.19617270022001387,3
61,0.91008215888853194,0.057921697004183946,0.11167527576390217,0.1136929516660011,3
62,0.90339147827897681,0.15793222552314343,0.20968869782925492,0.21926097117758156,3
63,0.89879140161617477,0.22908942765712928,0.28301878170396272,0.28879505683054624,3
64,0.90242845409956907,0.13472053787462251,0.1909611499520345,0.18113082352262386,3
65,0.8953525638182509,0.043814795238257757,0.095272075566300823,0.095763872380250789,3
66,0.88701632732931934,0.1393187445875616,0.19862607444017494,0.2027754931860114,3
67,0.91903921873195538,0.24530937276816372,0.29970621428072902,0.30178746847816751,3
68,0.90925190114939203,0.14175902915868219,0.19677295412601364,0.19806508948129664,3
69,0.89966653815202491,0.050191324270841046,0.1068358455186454,0.10211422211475309,3
70,0.90224145911327636,0.16470892382639324,0.21632327994292222,0.21857282962802418,3
71,0.90392628393977414,0.23951626809281387,0.29157941217644551,0.29960336703826801,3
72,0.90464621463700123,0.13613795987072166,0.1843527471364482,0.17893924228327265,3
73,0.9051492311501288,0.060229215135036665,0.11489532942786358,0.11854734151016127,3
74,0.90220219016615488,0.16027340275152885,0.2125759004176152,0.21868502661979985,3
75,0.90533435618655866,0.23464317875002441,0.28616029747368116,0.27909375694167754,3
76,0.90884051217954798,0.13455598228668489,0.1897830815383901,0.19133700987448296,3
77,0.9059607893906394,0.054832539830627469,0.10901246715909318,0.11208853468360917,3
78,0.9014205511234511,0.16022478405509274,0.22042968984191133,0.20990374206349161,3
79,0.90071744997499026,0.24000993485662675,0.29215909663395306,0.28387334879132065,3
80,0.9036140023126652,0.13707667470191134,0.18838061914119436,0.18905941094143708,3
81,0.91013825738441978,0.06164289723140997,0.1123746370126371,0.1153160681470223,3
82,0.90551574132326262,0.16264075927799526,0.21451316847560825,0.21600725841608745,3
83,0.91084322848274346,0.24305047333374713,0.2985393655662622,0.30857164658086905,3
84,0.9125841518051292,0.1380602683298113,0.18879948791049014,0.19437754835160331,3
85,0.89894099760520896,0.050591493541507562,0.10898628786101221,0.10136998206930789,3
86,0.89394823147119218,0.15409508840441591,0.20521577775713198,0.20703149907403473,3
87,0.89840432199454878,0.22462398738445805,0.27526970947199053,0.28318146734203742,3
88,0.89255137892358527,0.12096518668292673,0.17458412905251416,0.1734789886835239,3
89,0.90617770357473904,0.066067198607096783,0.11947296669231046,0.11132933503926055,3
90,0.9241759710054176,0.18442941508082822,0.23955179714020949,0.23901512152954926,3
91,0.91459060800805048,0.24097108908617157,0.29773154722547746,0.30154063509626106,3
92,0.9029557799609147,0.12307449012830912,0.17699636437569083,0.17935437115284258,3
93,0.90372058945485212,0.058980088626601,0.10544086292090138,0.10731642263341781,3
94,0.90136071272783735,0.16173196364461243,0.21326404196717258,0.2044247889651136,3
95,0.90230877730834169,0.23221224392821846,0.28211372597030571,0.28311788904669788,3
96,0.90446482950029727,0.13286180771087244,0.18536625996215497,0.18387964982112751,3
97,0.90495662631424723,0.047543475264935492,0.10452084758834097,0.10190104783037934,3
98,0.90028923145637985,0.15731140216865144,0.21327152176662428,0.20400966009554364,3
99,0.89667648832120361,0.22574969720194049,0.27807089436665616,0.274172048902452,3
100,0.91815660239665353,0.13480655556831719,0.19130896062653904,0.18376371292962598,3
101,0.91704585217807455,0.06216274329330386,0.11908775702054737,0.11891011178356924,3
102,0.9129207427804561,0.15658212172210967,0.21455430737259265,0.22404804282667634,3
103,0.91273000789443748,0.2509416617553018,0.30033451743467271,0.30237837263485268,3
104,0.9030361878050206,0.12410296255291932,0.18145432484891033,0.18720442067741286,3
105,0.9042535251657865,0.056444436612471102,0.109999800686719,0.10323245213278383,3
106,0.9074230901834488,0.16288759265990171,0.21735549226725828,0.2220434565736179,3
107,0.90217601086807386,0.23199532974411885,0.28170607690018751,0.28527955108824221,3
108,0.91030094302249454,0.14007233438232145,0.18762515939657159,0.18466876866328297,3
109,0.91412499049218154,0.05715501756038361,0.10897506816183464,0.11407816133776419,3
110,0.90955857292691222,0.16468274452831225,0.21971162909454711,0.21867754682034812,3
111,0.90957540247567858,0.23837933857615384,0.28925319454696347,0.28589289464328249,3
112,0.90741000053440835,0.12879653670886773,0.18233320128448632,0.18822541330257136,3
113,0.90720430604948632,0.060965975381030164,0.11915881511533861,0.10866652643445157,3
114,0.90235739600477782,0.16091666550437597,0.21198873616065592,0.21477683140628107,3
115,0.90904994656419591,0.24137499825656394,0.29604859234884257,0.29993247821414332,3
116,0.90600192828762383,0.1320278100720067,0.18630497479334465,0.19301248495166615,3
117,0.90842725325984097,0.05455578725091418,0.10801765383201568,0.10598501833101333,3
118,0.90379725739923211,0.16540080527567647,0.22100937429941891,0.21714418793274745,3
119,0.90804017363821499,0.24379845327891816,0.2972341405619387,0.28932238269189181,3
120,0.90979979645922993,0.13565551280608634,0.1912042434342151,0.18330744516307163,3
121,0.9047584116287769,0.054103259384085688,0.10655909293893212,0.10470597262477081,3
122,0.90440312115482069,0.16026218305235129,0.21197377656175251,0.21688613485166344,3
123,0.90212552222177478,0.23792681070932536,0.29254430630571615,0.28819667287440937,3
124,0.91256545230649988,0.14754839393430619,0.20519894820836562,0.19176335844323047,3
125,0.91126022730217637,0.063165036419833079,0.11832481747647289,0.11776196256773167,3
126,0.90155518751358188,0.16077080941506761,0.21115099862206435,0.2165719832746916,3
127,0.90815798047957941,0.24398918816493681,0.29457507185685555,0.29549695713927893,3
128,0.9116192576758585,0.13958614741796027,0.19044504378986649,0.20260532774848497,3
129,0.91100591412081822,0.068318618242061674,0.12118958066647804,0.11926540225752549,3
130,0.90706405980976668,0.16964185156479639,0.21797257572202441,0.21779493048504628,3
131,0.91078712998685563,0.24628548659661195,0.29661331720744671,0.30279350150442258,3
132,0.91285716448511656,0.13616787906852851,0.18865737172090766,0.18628440534485247,3
133,0.90800277464095636,0.056130285035499258,0.11350034683011954,0.12107177382511361,3
134,0.90234430635573737,0.16085682710876228,0.21615124455553289,0.21577912453281028,3
135,0.90234430635573737,0.24157695284176012,0.30032703763522101,0.30206048115815498,3
136,0.90362896191156861,0.13432410850368184,0.19100976864847063,0.1872679989727524,3
137,0.90493231696602916,0.053703090113419172,0.10747910827149251,0.10712194784767334,3
138,0.9058841214462594,0.1660253685298943,0.21924788152854108,0.22797119763909854,3
139,0.91540777609814994,0.24774778738942138,0.30376026558355618,0.3126219579839703,3
140,0.90884425207927388,0.13782091474735655,0.18784955338012291,0.20262776714684011,3
141,0.91363319367823159,0.058209669283074805,0.11405759188927199,0.10551753086528141,3
142,0.90679665697936807,0.16202367582322913,0.21858217937733881,0.208523719064651,3
143,0.89607436446534094,0.2485144668332217,0.30183795712446659,0.29541093944558422,3
144,0.89979369474270399,0.12883393570612628,0.18084472119359593,0.17097699576692671,3
145,0.89607997431492969,0.047618273259452601,0.10263967802623576,0.11097030466557845,3
146,0.90101851190292159,0.16920802319659717,0.22203036692457742,0.21936194847017965,3
147,0.90301374840666548,0.24045124302427767,0.2919721016476603,0.29151022403151716,3
148,0.90795602589438318,0.13882694777361163,0.19335468577658191,0.18157961148972648,3
149,0.90657226299581672,0.061242727960743454,0.11642120851601254,0.12192821086233446,3
150,0.90344570682500169,0.17521056225659493,0.22513448369703731,0.2247960227718474,3
151,0.90355603386691441,0.24830503244857383,0.29913400962267317,0.31119705618841947,3
152,0.9133227820009856,0.13707667470191134,0.19287597861167241,0.19222336610951068,3
153,0.90030793095500916,0.055651577870589782,0.10963329051358517,0.10947808467496217,3
154,0.91230365932569002,0.17433168582101893,0.22827599946675575,0.2256412401098907,3
155,0.91234666817253729,0.25417667501816665,0.30260463656826692,0.31110729859499892,3
156,0.90049492594130187,0.13473549747352595,0.18693701784701422,0.18381981142551382,3
157,0.90717625680154235,0.060068399446824891,0.11598364024808747,0.11820327073538259,3
158,0.91476638329516569,0.17108919275870238,0.22991407554668039,0.22031562290027276,3
159,0.90889100082584706,0.24873138101732131,0.30207731070692129,0.29628233608170851,3
160,0.9117800733640703,0.13796677083666492,0.19158197330652649,0.18733157726809194,3
161,0.91721975751532681,0.063942935562810985,0.11622299383054221,0.11303846921397642,3
162,0.90888352102639536,0.16434615355298526,0.22398259458147388,0.22327762348315014,3
163,0.90392441398991119,0.2534511344713507,0.30218950769869696,0.31837766366206161,3
164,0.90701918101305645,0.13554705571403655,0.18387403997153873,0.19120985328380388,3
165,0.91034582181920476,0.060625644505977329,0.11895312063041658,0.11667365174750777,3
166,0.90978857676005231,0.16750636882133299,0.21883275265897112,0.22181906259006659,3
167,0.90282862337023562,0.23889170483859604,0.29530809220312321,0.28850708455165536,3
168,0.90770732256261388,0.14387955230324215,0.19172034959638312,0.19174839884432704,3
169,0.90291277111406731,0.056048007241530445,0.11348164733149027,0.11404824213995735,3
170,0.90606737653282632,0.1690958262048215,0.22100937429941891,0.21999773142357507,3
171,0.90028549155665394,0.23658792660746916,0.29293699577693094,0.28379855079680355,3
172,0.90234056645601146,0.1254194072564204,0.17864940005451888,0.17740588339567198,3
173,0.90731276314153608,0.061216548662662469,0.11670170099545168,0.10752211711833985,3
174,0.90641892710705674,0.17239815766275174,0.22213508411690136,0.22711102070215183,3
175,0.91433068497710357,0.24956911855591291,0.29815415589449912,0.30680267401053946,3
176,0.91405019249766439,0.13825474311555577,0.18930063447375475,0.19105651739504381,3
177,0.91792285866378753,0.057196156457368016,0.1132871725457458,0.10326611123031652,3
178,0.9216646283395058,0.1740399736424022,0.23068823478993242,0.23097059721923449,3
179,0.91479817244283546,0.24347308200276876,0.29961645668730852,0.30788724493103753,3
180,0.90955857292691222,0.13230456265172,0.18547097715447894,0.19052919153369821,3
181,0.91042435971344771,0.054428630660235101,0.10442735009519459,0.10753333681751742,3
182,0.90284358296913902,0.15781254873191605,0.20892201838545457,0.21609701600950798,3
183,0.89726739247788878,0.23736582575044707,0.29061825794690066,0.30100208953573793,3
184,0.91394921520506633,0.13665406603288971,0.19184750618706223,0.19858119564346469,3
185,0.91658771446165721,0.057173717059012891,0.11729634505186268,0.10995679183987166,3
186,0.90715568735305019,0.16662001258630529,0.22259509178318157,0.22121319883447801,3
187,0.90616835382542438,0.24104962698041454,0.29813171649614395,0.28832382946508844,3
188,0.90432084336085183,0.13819864461966794,0.19220279666101847,0.19161376245419626,3
189,0.90860115859709323,0.060289053530650352,0.11150324037651282,0.11410060073611933,3
190,0.90573265550736226,0.16303344874921005,0.21709369928644842,0.22496805815923673,3
191,0.89811821966552086,0.24088507139247689,0.29558858468256238,0.28629680381367489,3
192,0.91706642162656671,0.13461956058202443,0.1856991110377561,0.19319947993795891,3
193,0.90786252840123682,0.058490161762513954,0.11243447540825079,0.10638518760167984,3
194,0.91031029277180908,0.17167261711593582,0.22814136307662497,0.22167320650075822,3
195,0.90944637593513655,0.25003286612191894,0.30580599073359904,0.30847814908772264,3
196,0.90909482536090613,0.13407727512177542,0.18695571734564348,0.18735027676672122,3
197,0.9077372417604207,0.055012055017468524,0.11272244768714165,0.10429458365492673,3
198,0.90682844612703783,0.17191197069839054,0.22561693076167263,0.21979203693865301,3
199,0.90588225149639645,0.25156996490924549,0.30312074273043493,0.29803260915340879,3
200,0.9074847985289255,0.14092129162009059,0.19608481257645627,0.19029357785096934,3
0,0.9074230901834488,0.064541319518947829,0.1150860643138822,0.11403702244077979,3
1,0.90883116243023332,0.16653773479233647,0.22149930116350597,0.2214675120158362,3
2,0.90333724973295193,0.24895577500087263,0.30406693736107632,0.30360131984520733,3
3,0.90476402147836577,0.1348215151672206,0.18315597922417451,0.18461641006712098,3
4,0.90716690705222769,0.059432616493429485,0.11525435980154569,0.12769513623960335,3
5,0.91152576018271214,0.16848996244923295,0.22164889715254016,0.22368153265354251,4
6,0.90244528364833543,0.23580254766503955,0.29160185157480062,0.29054159000252061,4
7,0.91523013086117178,0.14015835207601612,0.19186246578596564,0.19360712900807714,4
8,0.91471028479927785,0.063722281478985524,0.118683847850155,0.10626551081045248,4
9,0.90355790381677736,0.1690546873078371,0.2219144300330759,0.22844242500455633,4
10,0.90764748416700014,0.24980847213836765,0.2987749792489911,0.30673161591574821,4
11,0.90168608400398675,0.13243545914212493,0.1852054442739432,0.17898412107998291,4
12,0.90791114709767295,0.072967313601299821,0.12499679858739875,0.1200507811999551,4
13,0.90511370210273323,0.17194562979592323,0.22286062466371728,0.22051383758574308,4
14,0.91344058884235002,0.24595263552101082,0.29892083533829944,0.30243821103046636,4
15,0.91835668703198681,0.13649325034467794,0.19382591314203967,0.180869030541814,4
16,0.91533484805349574,0.063591384988580579,0.11367986201696061,0.13112462428821264,4
17,0.91686633699123343,0.17453738030594096,0.22402373347845828,0.22771688445774038,4
18,0.90772228216151729,0.24853316633185099,0.2954614280918833,0.29859359411228709,4
19,0.90253504124175599,0.12641796048322376,0.17918794561504203,0.18947453981100704,4
20,0.90344570682500169,0.059496194788769032,0.11520574110510956,0.11696536392612449,4
21,0.90165055495659119,0.15596503826734354,0.21108368042699896,0.21266004816144696,4
22,0.89409221761063762,0.23966212418212221,0.29102964691674477,0.2904443526096484,4
23,0.90088948536237967,0.11280098558138461,0.17164830776771775,0.17116773065294533,4
24,0.90561110876627193,0.05323934254741311,0.11241577590962151,0.12096331673306381,4
25,0.90898636826885637,0.16281279466538459,0.21712735838398112,0.21744711981054174,4
26,0.91166226652270577,0.24192476351626468,0.29352789993361611,0.29169347911808408,4
27,0.91006906923949149,0.12893491299872437,0.18053430951634994,0.18212189694997552,4
28,0.90603745733501939,0.052233309521158039,0.10888157066868825,0.10795220558681322,4
29,0.91495524823132135,0.16411427976998225,0.21397836281481095,0.21169889393190214,4
30,0.91191470975420108,0.24374609468275621,0.29883481764460479,0.29793163186081073,4
31,0.91009711848743535,0.12094274728457159,0.18070260500401342,0.16657513378959504,4
32,0.91158746852818873,0.061063212773902399,0.10957719201769735,0.1183940056214012,4
33,0.90387579529347506,0.16696034346135813,0.21721711597740165,0.21619051350265436,4
34,0.91053468675536042,0.23894780333448384,0.29472840774561565,0.27957620400631289,4
35,0.90571769590845885,0.12530721026464473,0.17513389431221488,0.17770133547401454,4
36,0.90644510640513765,0.05013896567467907,0.10289773110731977,0.10641136689976083,4
37,0.90365514120964963,0.16160480705393335,0.21453560787396339,0.21452999802437461,4
38,0.90706779970949258,0.24670809526563359,0.2986066837613276,0.29761374038411298,4
39,0.90682096632758613,0.11997411325557507,0.17619228593463193,0.17741710309484954,4
40,0.9051492311501288,0.053306660742478508,0.10684706521782297,0.099507512005831952,4
41,0.89795366407758326,0.15952168290663193,0.20866396530437056,0.21070034070509877,4
42,0.90810188198369157,0.24558238544815114,0.30019614114481608,0.30428572149503885,4
43,0.91423344758423131,0.12920418577898596,0.17993592556021309,0.18237247023160782,4
44,0.9095211739296537,0.054907337825144578,0.1057400548989698,0.10478825041873963,4
45,0.91002045054305536,0.17310499871093837,0.22435658455405941,0.2170656500385045,4
46,0.90868530634092504,0.24040262432784157,0.2958690771620015,0.28860058204480171,4
47,0.9108151792347996,0.1254194072564204,0.18247905737379469,0.17740588339567198,4
48,0.91340505979495434,0.062944382336007618,0.120415421423226,0.12906393953926637,4
49,0.91841091557801169,0.16722213644216799,0.21927406082662204,0.22040912039341914,4
50,0.90681348652813443,0.24423602154684323,0.29629168583102317,0.28207819692291008,4
51,0.90668632993745535,0.11838465587208657,0.17228409072111314,0.18321394766992527,4
52,0.91164356702407656,0.060214255536133243,0.11405759188927199,0.12766895694152236,4
53,0.90414506807373662,0.16572243665210001,0.21664491131934577,0.22640043975423932,4
54,0.91571070797594423,0.25318560159081499,0.30706259704148642,0.3064735628346642,4
55,0.90427783451400456,0.12276407845106313,0.17840630657233827,0.18215555604750822,4
56,0.91110876136327923,0.052035094835687704,0.10413563791657789,0.11051403689902409,4
57,0.91021118542907398,0.16463412583187612,0.22370958190148643,0.22665849283532333,4
58,0.90252569149244133,0.24213793780063841,0.29560728418119164,0.30103574863327059,4
59,0.89964222880380684,0.11819018108634209,0.17494315942619626,0.17023649562120738,4
60,0.91086753783096153,0.058647237550999876,0.10946873492564754,0.10867400623390329,4
61,0.90270707662914529,0.15406142930688319,0.21046285707250698,0.20634709742420321,4
62,0.9084721320565512,0.25036945709724595,0.30349847260274632,0.30955524020876896,4
63,0.90480703032521304,0.13324701738263553,0.18396753746468511,0.18340468255594389,4
64,0.90810001203382862,0.052266968618690735,0.10760252496244574,0.10266024747472796,4
65,0.91056647590303019,0.17426810752567939,0.2301721286277644,0.22799737693717953,4
66,0.90429466406277093,0.24391065027069384,0.29914522932185073,0.30183608717460364,4
67,0.90904994656419591,0.13602950277867187,0.18237434018147075,0.18475478635697765,4
68,0.9059495696914619,0.054181797278328649,0.11212032383127894,0.11579103541220592,4
69,0.90409457942743765,0.16834410635992458,0.22102807379804817,0.22686044742051953,4
70,0.90939214738911167,0.25176443969498996,0.30535346286677056,0.29208616858929887,4
71,0.90848709165545471,0.13038973399208209,0.18546349735502721,0.18004625260212581,4
72,0.91554615238800652,0.067918448971395165,0.12155609083961187,0.11692422502914007,4
73,0.90794293624534272,0.16958575306890855,0.22192938963197931,0.22417519941735542,4
74,0.90312968529816695,0.24869398202006276,0.30417165455340028,0.30992923018135449,4
75,0.90993443284936071,0.13289172690867929,0.18457714111999951,0.18626196594649733,4
76,0.89818366791072335,0.054828799930901617,0.10597192868197283,0.11294123182110419,4
77,0.9027108165288712,0.17174367521072706,0.22594230203782206,0.22744387177775297,4
78,0.90427970446386741,0.24731395902122216,0.29607103174719768,0.27905635794441902,4
79,0.90669754963663285,0.12925654437514791,0.17815573329070597,0.17338923109010337,4
80,0.90392628393977414,0.056635171498489727,0.113152536155615,0.10106331029178775,4
81,0.90693129336949885,0.15794718512204686,0.21547806260487892,0.22261940113139961,4
82,0.90504638390766778,0.25054523238436116,0.30487849560158692,0.31150372796593961,4
83,0.90041264814733302,0.12503793748438316,0.17864940005451888,0.17985177781638134,4
84,0.89757406425540887,0.053452516831786867,0.11000354058644485,0.11428759572241209,4
85,0.913234894357428,0.18073813405140904,0.23741257449702025,0.23120995080168924,4
86,0.91156315917997066,0.24570580213910437,0.30220072739787451,0.28623322551833535,4
87,0.91072542164137904,0.13684480091890833,0.18664530566839749,0.1775218202871735,4
88,0.90036589940075984,0.054709123139674243,0.10982402539960379,0.1109740445653043,4
89,0.91876433610210506,0.17405493324130564,0.22740460283063146,0.22221549196100723,4
90,0.9136593729763125,0.24405276646027635,0.29980345167360128,0.30560590609826577,4
91,0.90985589495511765,0.12366913418472011,0.1752909701007008,0.17633627207407737,4
92,0.90677047768128705,0.054353832665717992,0.10313334479004867,0.10623933151237148,4
93,0.89946645351669163,0.16433119395408186,0.22041473024300792,0.215191960275851,4
94,0.9045097082970075,0.24358527899454444,0.29431327887604569,0.29266585304680642,4
95,0.91117607955834468,0.13052063048248702,0.18247531747406884,0.18672945341222924,4
96,0.90175527214891515,0.045329454627229156,0.10013020531018686,0.102013244822155,4
